user_id,datetime,step,version
497,2020-10-13 16:44:32,2 - estimateur,A
498,2020-10-06 16:09:23,1 - arrivée souscription,B
498,2020-10-06 16:10:43,2 - estimateur,B
498,2020-10-06 16:13:03,3 - devis & info persos,B
499,2020-10-02 16:04:15,1 - arrivée souscription,B
499,2020-10-02 16:06:35,2 - estimateur,B
499,2020-10-02 16:09:55,3 - devis & info persos,B
499,2020-10-02 16:13:15,4 - services & options,B
499,2020-10-02 16:17:35,5 - PCE / PDL,B
499,2020-10-02 16:19:55,6 - Facturation & paiement,B
499,2020-10-02 16:23:15,7 - Récap,B
499,2020-10-02 16:26:35,8 - Fini !,B
500,2020-10-03 17:31:24,1 - arrivée souscription,A
500,2020-10-03 17:34:04,2 - estimateur,A
501,2020-10-09 17:10:02,1 - arrivée souscription,B
502,2020-10-14 14:44:59,1 - arrivée souscription,B
503,2020-10-05 18:01:43,1 - arrivée souscription,B
503,2020-10-05 18:03:03,2 - estimateur,B
503,2020-10-05 18:05:23,3 - devis & info persos,B
503,2020-10-05 18:06:43,4 - services & options,B
503,2020-10-05 18:06:03,5 - PCE / PDL,B
503,2020-10-05 18:08:23,6 - Facturation & paiement,B
503,2020-10-05 18:10:43,7 - Récap,B
504,2020-10-03 18:19:07,1 - arrivée souscription,B
504,2020-10-03 18:19:47,2 - estimateur,B
504,2020-10-03 18:21:27,3 - devis & info persos,B
504,2020-10-03 18:23:07,4 - services & options,B
505,2020-10-01 18:36:02,1 - arrivée souscription,A
506,2020-10-09 08:35:07,1 - arrivée souscription,A
506,2020-10-09 08:38:47,2 - estimateur,A
506,2020-10-09 08:43:27,3 - devis & info persos,A
506,2020-10-09 08:45:07,4 - services & options,A
506,2020-10-09 08:50:47,5 - PCE / PDL,A
507,2020-10-03 16:06:32,1 - arrivée souscription,B
507,2020-10-03 16:10:22,2 - estimateur,B
507,2020-10-03 16:11:12,3 - devis & info persos,B
507,2020-10-03 16:16:02,4 - services & options,B
507,2020-10-03 16:17:52,5 - PCE / PDL,B
507,2020-10-03 16:21:42,6 - Facturation & paiement,B
507,2020-10-03 16:23:32,7 - Récap,B
507,2020-10-03 16:27:22,8 - Fini !,B
508,2020-10-03 15:21:51,1 - arrivée souscription,A
508,2020-10-03 15:22:31,2 - estimateur,A
508,2020-10-03 15:26:11,3 - devis & info persos,A
508,2020-10-03 15:26:51,4 - services & options,A
508,2020-10-03 15:27:31,5 - PCE / PDL,A
508,2020-10-03 15:29:11,6 - Facturation & paiement,A
508,2020-10-03 15:32:51,7 - Récap,A
508,2020-10-03 15:33:31,8 - Fini !,A
509,2020-10-06 19:34:25,1 - arrivée souscription,A
509,2020-10-06 19:38:05,2 - estimateur,A
510,2020-10-13 10:15:56,1 - arrivée souscription,B
510,2020-10-13 10:18:26,2 - estimateur,B
511,2020-10-14 15:48:48,1 - arrivée souscription,B
512,2020-10-12 13:38:15,1 - arrivée souscription,A
512,2020-10-12 13:40:05,2 - estimateur,A
512,2020-10-12 13:39:55,3 - devis & info persos,A
512,2020-10-12 13:40:45,4 - services & options,A
512,2020-10-12 13:41:35,5 - PCE / PDL,A
512,2020-10-12 13:41:25,6 - Facturation & paiement,A
512,2020-10-12 13:44:15,7 - Récap,A
512,2020-10-12 13:43:05,8 - Fini !,A
513,2020-10-09 09:30:40,1 - arrivée souscription,B
513,2020-10-09 09:34:30,2 - estimateur,B
513,2020-10-09 09:41:20,3 - devis & info persos,B
513,2020-10-09 09:44:10,4 - services & options,B
513,2020-10-09 09:49:00,5 - PCE / PDL,B
513,2020-10-09 09:53:50,6 - Facturation & paiement,B
513,2020-10-09 09:59:40,7 - Récap,B
513,2020-10-09 10:03:30,8 - Fini !,B
514,2020-10-04 20:06:35,1 - arrivée souscription,A
514,2020-10-04 20:08:05,2 - estimateur,A
514,2020-10-04 20:10:35,3 - devis & info persos,A
514,2020-10-04 20:14:05,4 - services & options,A
514,2020-10-04 20:17:35,5 - PCE / PDL,A
514,2020-10-04 20:20:05,6 - Facturation & paiement,A
514,2020-10-04 20:20:35,7 - Récap,A
515,2020-10-14 09:13:24,1 - arrivée souscription,A
515,2020-10-14 09:16:34,2 - estimateur,A
515,2020-10-14 09:16:44,3 - devis & info persos,A
515,2020-10-14 09:18:54,4 - services & options,A
515,2020-10-14 09:21:04,5 - PCE / PDL,A
516,2020-10-11 16:51:35,1 - arrivée souscription,B
517,2020-10-06 14:37:18,1 - arrivée souscription,B
517,2020-10-06 14:38:28,2 - estimateur,B
517,2020-10-06 14:40:38,3 - devis & info persos,B
518,2020-10-13 11:14:51,1 - arrivée souscription,A
518,2020-10-13 11:15:01,2 - estimateur,A
518,2020-10-13 11:16:11,3 - devis & info persos,A
518,2020-10-13 11:17:21,4 - services & options,A
518,2020-10-13 11:19:31,5 - PCE / PDL,A
519,2020-10-07 13:21:58,1 - arrivée souscription,B
519,2020-10-07 13:24:38,2 - estimateur,B
520,2020-10-03 16:46:10,1 - arrivée souscription,A
520,2020-10-03 16:50:20,2 - estimateur,A
521,2020-10-08 10:35:55,1 - arrivée souscription,A
521,2020-10-08 10:39:15,2 - estimateur,A
521,2020-10-08 10:41:35,3 - devis & info persos,A
522,2020-10-11 16:37:19,1 - arrivée souscription,B
522,2020-10-11 16:40:39,2 - estimateur,B
522,2020-10-11 16:42:59,3 - devis & info persos,B
522,2020-10-11 16:47:19,4 - services & options,B
522,2020-10-11 16:50:39,5 - PCE / PDL,B
522,2020-10-11 16:53:59,6 - Facturation & paiement,B
522,2020-10-11 16:56:19,7 - Récap,B
522,2020-10-11 17:01:39,8 - Fini !,B
523,2020-10-03 11:23:44,1 - arrivée souscription,B
523,2020-10-03 11:27:34,2 - estimateur,B
523,2020-10-03 11:34:24,3 - devis & info persos,B
523,2020-10-03 11:38:14,4 - services & options,B
523,2020-10-03 11:43:04,5 - PCE / PDL,B
523,2020-10-03 11:46:54,6 - Facturation & paiement,B
524,2020-10-01 14:16:49,1 - arrivée souscription,B
524,2020-10-01 14:19:19,2 - estimateur,B
524,2020-10-01 14:18:49,3 - devis & info persos,B
524,2020-10-01 14:21:19,4 - services & options,B
524,2020-10-01 14:23:49,5 - PCE / PDL,B
524,2020-10-01 14:24:19,6 - Facturation & paiement,B
524,2020-10-01 14:25:49,7 - Récap,B
524,2020-10-01 14:27:19,8 - Fini !,B
525,2020-10-07 15:06:18,1 - arrivée souscription,A
525,2020-10-07 15:08:58,2 - estimateur,A
525,2020-10-07 15:12:38,3 - devis & info persos,A
525,2020-10-07 15:13:18,4 - services & options,A
525,2020-10-07 15:17:58,5 - PCE / PDL,A
525,2020-10-07 15:19:38,6 - Facturation & paiement,A
525,2020-10-07 15:21:18,7 - Récap,A
526,2020-10-09 12:55:30,1 - arrivée souscription,B
527,2020-10-10 13:28:09,1 - arrivée souscription,B
527,2020-10-10 13:33:49,2 - estimateur,B
527,2020-10-10 13:36:29,3 - devis & info persos,B
527,2020-10-10 13:43:09,4 - services & options,B
528,2020-10-11 10:44:27,1 - arrivée souscription,A
528,2020-10-11 10:46:37,2 - estimateur,A
528,2020-10-11 10:51:47,3 - devis & info persos,A
529,2020-10-03 14:19:28,1 - arrivée souscription,A
529,2020-10-03 14:21:28,2 - estimateur,A
529,2020-10-03 14:24:28,3 - devis & info persos,A
529,2020-10-03 14:25:28,4 - services & options,A
529,2020-10-03 14:28:28,5 - PCE / PDL,A
530,2020-10-03 11:46:52,1 - arrivée souscription,B
530,2020-10-03 11:51:22,2 - estimateur,B
530,2020-10-03 11:53:52,3 - devis & info persos,B
530,2020-10-03 11:58:22,4 - services & options,B
530,2020-10-03 12:00:52,5 - PCE / PDL,B
531,2020-10-05 12:04:51,1 - arrivée souscription,A
531,2020-10-05 12:08:41,2 - estimateur,A
531,2020-10-05 12:11:31,3 - devis & info persos,A
531,2020-10-05 12:17:21,4 - services & options,A
531,2020-10-05 12:21:11,5 - PCE / PDL,A
531,2020-10-05 12:24:01,6 - Facturation & paiement,A
531,2020-10-05 12:27:51,7 - Récap,A
531,2020-10-05 12:30:41,8 - Fini !,A
532,2020-10-12 11:15:44,1 - arrivée souscription,A
532,2020-10-12 11:20:44,2 - estimateur,A
532,2020-10-12 11:25:44,3 - devis & info persos,A
532,2020-10-12 11:31:44,4 - services & options,A
532,2020-10-12 11:34:44,5 - PCE / PDL,A
533,2020-10-06 16:00:07,1 - arrivée souscription,A
533,2020-10-06 16:02:47,2 - estimateur,A
533,2020-10-06 16:07:27,3 - devis & info persos,A
533,2020-10-06 16:12:07,4 - services & options,A
533,2020-10-06 16:15:47,5 - PCE / PDL,A
533,2020-10-06 16:17:27,6 - Facturation & paiement,A
533,2020-10-06 16:22:07,7 - Récap,A
533,2020-10-06 16:25:47,8 - Fini !,A
534,2020-10-15 10:58:07,1 - arrivée souscription,A
534,2020-10-15 11:02:27,2 - estimateur,A
534,2020-10-15 11:06:47,3 - devis & info persos,A
535,2020-10-10 10:49:50,1 - arrivée souscription,A
535,2020-10-10 10:54:20,2 - estimateur,A
535,2020-10-10 10:58:50,3 - devis & info persos,A
535,2020-10-10 11:03:20,4 - services & options,A
535,2020-10-10 11:07:50,5 - PCE / PDL,A
535,2020-10-10 11:12:20,6 - Facturation & paiement,A
535,2020-10-10 11:17:50,7 - Récap,A
535,2020-10-10 11:20:20,8 - Fini !,A
536,2020-10-08 19:59:42,1 - arrivée souscription,B
536,2020-10-08 20:02:12,2 - estimateur,B
536,2020-10-08 20:04:42,3 - devis & info persos,B
536,2020-10-08 20:08:12,4 - services & options,B
536,2020-10-08 20:09:42,5 - PCE / PDL,B
536,2020-10-08 20:12:12,6 - Facturation & paiement,B
536,2020-10-08 20:14:42,7 - Récap,B
536,2020-10-08 20:17:12,8 - Fini !,B
537,2020-10-13 11:12:19,1 - arrivée souscription,B
537,2020-10-13 11:14:59,2 - estimateur,B
537,2020-10-13 11:20:39,3 - devis & info persos,B
537,2020-10-13 11:23:19,4 - services & options,B
537,2020-10-13 11:27:59,5 - PCE / PDL,B
537,2020-10-13 11:30:39,6 - Facturation & paiement,B
537,2020-10-13 11:33:19,7 - Récap,B
537,2020-10-13 11:36:59,8 - Fini !,B
538,2020-10-10 10:49:13,1 - arrivée souscription,A
538,2020-10-10 10:52:23,2 - estimateur,A
538,2020-10-10 10:54:33,3 - devis & info persos,A
538,2020-10-10 10:58:43,4 - services & options,A
538,2020-10-10 11:00:53,5 - PCE / PDL,A
539,2020-10-15 11:26:55,1 - arrivée souscription,A
539,2020-10-15 11:30:45,2 - estimateur,A
539,2020-10-15 11:31:35,3 - devis & info persos,A
539,2020-10-15 11:34:25,4 - services & options,A
539,2020-10-15 11:37:15,5 - PCE / PDL,A
539,2020-10-15 11:41:05,6 - Facturation & paiement,A
539,2020-10-15 11:43:55,7 - Récap,A
539,2020-10-15 11:45:45,8 - Fini !,A
540,2020-10-01 15:32:22,1 - arrivée souscription,A
540,2020-10-01 15:32:42,2 - estimateur,A
540,2020-10-01 15:36:02,3 - devis & info persos,A
540,2020-10-01 15:35:22,4 - services & options,A
540,2020-10-01 15:36:42,5 - PCE / PDL,A
540,2020-10-01 15:39:02,6 - Facturation & paiement,A
540,2020-10-01 15:41:22,7 - Récap,A
540,2020-10-01 15:40:42,8 - Fini !,A
541,2020-10-04 09:51:37,1 - arrivée souscription,B
541,2020-10-04 09:55:37,2 - estimateur,B
541,2020-10-04 10:01:37,3 - devis & info persos,B
542,2020-10-02 15:36:40,1 - arrivée souscription,A
542,2020-10-02 15:37:40,2 - estimateur,A
542,2020-10-02 15:39:40,3 - devis & info persos,A
542,2020-10-02 15:42:40,4 - services & options,A
543,2020-10-15 14:40:21,1 - arrivée souscription,B
543,2020-10-15 14:45:01,2 - estimateur,B
544,2020-10-09 12:00:56,1 - arrivée souscription,A
544,2020-10-09 12:04:56,2 - estimateur,A
544,2020-10-09 12:09:56,3 - devis & info persos,A
544,2020-10-09 12:11:56,4 - services & options,A
545,2020-10-03 16:25:35,1 - arrivée souscription,B
545,2020-10-03 16:28:55,2 - estimateur,B
545,2020-10-03 16:31:15,3 - devis & info persos,B
545,2020-10-03 16:32:35,4 - services & options,B
546,2020-10-06 10:20:43,1 - arrivée souscription,B
546,2020-10-06 10:24:33,2 - estimateur,B
546,2020-10-06 10:26:23,3 - devis & info persos,B
546,2020-10-06 10:30:13,4 - services & options,B
546,2020-10-06 10:33:03,5 - PCE / PDL,B
547,2020-10-09 19:19:15,1 - arrivée souscription,B
547,2020-10-09 19:22:35,2 - estimateur,B
547,2020-10-09 19:27:55,3 - devis & info persos,B
547,2020-10-09 19:33:15,4 - services & options,B
547,2020-10-09 19:36:35,5 - PCE / PDL,B
548,2020-10-13 16:51:18,1 - arrivée souscription,A
548,2020-10-13 16:54:28,2 - estimateur,A
548,2020-10-13 16:56:38,3 - devis & info persos,A
548,2020-10-13 16:57:48,4 - services & options,A
548,2020-10-13 17:00:58,5 - PCE / PDL,A
548,2020-10-13 17:03:08,6 - Facturation & paiement,A
549,2020-10-02 14:49:36,1 - arrivée souscription,B
549,2020-10-02 14:50:56,2 - estimateur,B
549,2020-10-02 14:51:16,3 - devis & info persos,B
549,2020-10-02 14:53:36,4 - services & options,B
549,2020-10-02 14:54:56,5 - PCE / PDL,B
550,2020-10-11 09:55:18,1 - arrivée souscription,B
550,2020-10-11 09:57:48,2 - estimateur,B
551,2020-10-01 15:33:01,1 - arrivée souscription,A
551,2020-10-01 15:36:51,2 - estimateur,A
552,2020-10-06 19:48:11,1 - arrivée souscription,B
552,2020-10-06 19:51:31,2 - estimateur,B
552,2020-10-06 19:55:51,3 - devis & info persos,B
552,2020-10-06 20:02:11,4 - services & options,B
552,2020-10-06 20:06:31,5 - PCE / PDL,B
553,2020-10-12 17:34:51,1 - arrivée souscription,A
553,2020-10-12 17:34:41,2 - estimateur,A
553,2020-10-12 17:36:31,3 - devis & info persos,A
553,2020-10-12 17:38:21,4 - services & options,A
554,2020-10-04 09:26:56,1 - arrivée souscription,B
554,2020-10-04 09:29:06,2 - estimateur,B
555,2020-10-05 16:21:59,1 - arrivée souscription,A
555,2020-10-05 16:23:09,2 - estimateur,A
555,2020-10-05 16:26:19,3 - devis & info persos,A
555,2020-10-05 16:28:29,4 - services & options,A
555,2020-10-05 16:31:39,5 - PCE / PDL,A
556,2020-10-13 08:45:11,1 - arrivée souscription,B
556,2020-10-13 08:48:51,2 - estimateur,B
556,2020-10-13 08:53:31,3 - devis & info persos,B
556,2020-10-13 08:57:11,4 - services & options,B
556,2020-10-13 08:59:51,5 - PCE / PDL,B
557,2020-10-13 19:42:38,1 - arrivée souscription,B
557,2020-10-13 19:44:58,2 - estimateur,B
557,2020-10-13 19:46:18,3 - devis & info persos,B
557,2020-10-13 19:48:38,4 - services & options,B
557,2020-10-13 19:50:58,5 - PCE / PDL,B
557,2020-10-13 19:53:18,6 - Facturation & paiement,B
557,2020-10-13 19:55:38,7 - Récap,B
557,2020-10-13 19:57:58,8 - Fini !,B
558,2020-10-07 13:13:54,1 - arrivée souscription,A
559,2020-10-13 18:57:22,1 - arrivée souscription,A
559,2020-10-13 18:59:32,2 - estimateur,A
559,2020-10-13 19:02:42,3 - devis & info persos,A
559,2020-10-13 19:04:52,4 - services & options,A
560,2020-10-05 15:44:29,1 - arrivée souscription,B
560,2020-10-05 15:47:09,2 - estimateur,B
560,2020-10-05 15:48:49,3 - devis & info persos,B
560,2020-10-05 15:49:29,4 - services & options,B
560,2020-10-05 15:51:09,5 - PCE / PDL,B
561,2020-10-14 13:11:54,1 - arrivée souscription,A
561,2020-10-14 13:13:24,2 - estimateur,A
561,2020-10-14 13:13:54,3 - devis & info persos,A
561,2020-10-14 13:17:24,4 - services & options,A
561,2020-10-14 13:18:54,5 - PCE / PDL,A
561,2020-10-14 13:19:24,6 - Facturation & paiement,A
561,2020-10-14 13:19:54,7 - Récap,A
562,2020-10-02 11:04:49,1 - arrivée souscription,A
562,2020-10-02 11:08:39,2 - estimateur,A
562,2020-10-02 11:10:29,3 - devis & info persos,A
562,2020-10-02 11:12:19,4 - services & options,A
562,2020-10-02 11:17:09,5 - PCE / PDL,A
562,2020-10-02 11:17:59,6 - Facturation & paiement,A
562,2020-10-02 11:21:49,7 - Récap,A
562,2020-10-02 11:23:39,8 - Fini !,A
563,2020-10-04 11:34:49,1 - arrivée souscription,B
563,2020-10-04 11:37:19,2 - estimateur,B
563,2020-10-04 11:42:49,3 - devis & info persos,B
563,2020-10-04 11:44:19,4 - services & options,B
563,2020-10-04 11:48:49,5 - PCE / PDL,B
563,2020-10-04 11:53:19,6 - Facturation & paiement,B
563,2020-10-04 11:54:49,7 - Récap,B
563,2020-10-04 12:00:19,8 - Fini !,B
564,2020-10-10 10:01:57,1 - arrivée souscription,A
564,2020-10-10 10:02:47,2 - estimateur,A
564,2020-10-10 10:05:37,3 - devis & info persos,A
564,2020-10-10 10:08:27,4 - services & options,A
564,2020-10-10 10:08:17,5 - PCE / PDL,A
564,2020-10-10 10:11:07,6 - Facturation & paiement,A
564,2020-10-10 10:13:57,7 - Récap,A
564,2020-10-10 10:14:47,8 - Fini !,A
565,2020-10-09 15:59:51,1 - arrivée souscription,A
565,2020-10-09 16:03:11,2 - estimateur,A
565,2020-10-09 16:05:31,3 - devis & info persos,A
565,2020-10-09 16:10:51,4 - services & options,A
565,2020-10-09 16:12:11,5 - PCE / PDL,A
566,2020-10-15 15:08:06,1 - arrivée souscription,B
566,2020-10-15 15:08:36,2 - estimateur,B
566,2020-10-15 15:11:06,3 - devis & info persos,B
566,2020-10-15 15:12:36,4 - services & options,B
566,2020-10-15 15:14:06,5 - PCE / PDL,B
566,2020-10-15 15:15:36,6 - Facturation & paiement,B
566,2020-10-15 15:17:06,7 - Récap,B
566,2020-10-15 15:18:36,8 - Fini !,B
567,2020-10-15 16:30:20,1 - arrivée souscription,A
567,2020-10-15 16:31:20,2 - estimateur,A
567,2020-10-15 16:35:20,3 - devis & info persos,A
567,2020-10-15 16:35:20,4 - services & options,A
568,2020-10-15 11:42:13,1 - arrivée souscription,A
568,2020-10-15 11:43:33,2 - estimateur,A
568,2020-10-15 11:45:53,3 - devis & info persos,A
568,2020-10-15 11:50:13,4 - services & options,A
568,2020-10-15 11:50:33,5 - PCE / PDL,A
568,2020-10-15 11:52:53,6 - Facturation & paiement,A
568,2020-10-15 11:57:13,7 - Récap,A
568,2020-10-15 11:58:33,8 - Fini !,A
569,2020-10-03 10:08:01,1 - arrivée souscription,A
569,2020-10-03 10:09:31,2 - estimateur,A
569,2020-10-03 10:11:01,3 - devis & info persos,A
569,2020-10-03 10:12:31,4 - services & options,A
569,2020-10-03 10:13:01,5 - PCE / PDL,A
570,2020-10-04 10:39:15,1 - arrivée souscription,A
570,2020-10-04 10:42:05,2 - estimateur,A
570,2020-10-04 10:47:55,3 - devis & info persos,A
570,2020-10-04 10:49:45,4 - services & options,A
571,2020-10-05 13:13:57,1 - arrivée souscription,B
571,2020-10-05 13:17:57,2 - estimateur,B
571,2020-10-05 13:22:57,3 - devis & info persos,B
571,2020-10-05 13:25:57,4 - services & options,B
571,2020-10-05 13:29:57,5 - PCE / PDL,B
572,2020-10-08 18:33:52,1 - arrivée souscription,B
572,2020-10-08 18:38:12,2 - estimateur,B
573,2020-10-13 08:47:27,1 - arrivée souscription,A
573,2020-10-13 08:49:37,2 - estimateur,A
574,2020-10-14 12:05:14,1 - arrivée souscription,A
574,2020-10-14 12:08:54,2 - estimateur,A
575,2020-10-03 18:04:47,1 - arrivée souscription,A
576,2020-10-08 09:23:21,1 - arrivée souscription,B
576,2020-10-08 09:26:41,2 - estimateur,B
576,2020-10-08 09:31:01,3 - devis & info persos,B
576,2020-10-08 09:36:21,4 - services & options,B
576,2020-10-08 09:41:41,5 - PCE / PDL,B
576,2020-10-08 09:44:01,6 - Facturation & paiement,B
576,2020-10-08 09:50:21,7 - Récap,B
576,2020-10-08 09:53:41,8 - Fini !,B
577,2020-10-08 12:40:40,1 - arrivée souscription,B
578,2020-10-15 17:26:06,1 - arrivée souscription,A
578,2020-10-15 17:31:46,2 - estimateur,A
578,2020-10-15 17:36:26,3 - devis & info persos,A
578,2020-10-15 17:41:06,4 - services & options,A
578,2020-10-15 17:43:46,5 - PCE / PDL,A
578,2020-10-15 17:50:26,6 - Facturation & paiement,A
578,2020-10-15 17:53:06,7 - Récap,A
578,2020-10-15 17:58:46,8 - Fini !,A
579,2020-10-02 14:23:43,1 - arrivée souscription,A
579,2020-10-02 14:25:53,2 - estimateur,A
579,2020-10-02 14:26:03,3 - devis & info persos,A
579,2020-10-02 14:26:13,4 - services & options,A
579,2020-10-02 14:28:23,5 - PCE / PDL,A
579,2020-10-02 14:28:33,6 - Facturation & paiement,A
579,2020-10-02 14:31:43,7 - Récap,A
579,2020-10-02 14:30:53,8 - Fini !,A
580,2020-10-12 11:07:08,1 - arrivée souscription,B
580,2020-10-12 11:07:58,2 - estimateur,B
580,2020-10-12 11:10:48,3 - devis & info persos,B
580,2020-10-12 11:11:38,4 - services & options,B
580,2020-10-12 11:15:28,5 - PCE / PDL,B
581,2020-10-07 20:04:00,1 - arrivée souscription,B
581,2020-10-07 20:06:30,2 - estimateur,B
581,2020-10-07 20:11:00,3 - devis & info persos,B
581,2020-10-07 20:13:30,4 - services & options,B
582,2020-10-05 12:35:13,1 - arrivée souscription,B
582,2020-10-05 12:37:13,2 - estimateur,B
582,2020-10-05 12:40:13,3 - devis & info persos,B
582,2020-10-05 12:45:13,4 - services & options,B
582,2020-10-05 12:47:13,5 - PCE / PDL,B
582,2020-10-05 12:50:13,6 - Facturation & paiement,B
582,2020-10-05 12:53:13,7 - Récap,B
582,2020-10-05 12:56:13,8 - Fini !,B
583,2020-10-03 11:00:08,1 - arrivée souscription,B
584,2020-10-11 16:47:34,1 - arrivée souscription,A
584,2020-10-11 16:52:14,2 - estimateur,A
584,2020-10-11 16:53:54,3 - devis & info persos,A
584,2020-10-11 16:58:34,4 - services & options,A
585,2020-10-08 08:57:43,1 - arrivée souscription,B
585,2020-10-08 09:01:13,2 - estimateur,B
585,2020-10-08 09:05:43,3 - devis & info persos,B
585,2020-10-08 09:10:13,4 - services & options,B
585,2020-10-08 09:15:43,5 - PCE / PDL,B
585,2020-10-08 09:21:13,6 - Facturation & paiement,B
585,2020-10-08 09:24:43,7 - Récap,B
585,2020-10-08 09:29:13,8 - Fini !,B
586,2020-10-12 18:41:32,1 - arrivée souscription,A
586,2020-10-12 18:43:32,2 - estimateur,A
586,2020-10-12 18:45:32,3 - devis & info persos,A
586,2020-10-12 18:47:32,4 - services & options,A
586,2020-10-12 18:50:32,5 - PCE / PDL,A
586,2020-10-12 18:51:32,6 - Facturation & paiement,A
586,2020-10-12 18:54:32,7 - Récap,A
586,2020-10-12 18:56:32,8 - Fini !,A
587,2020-10-04 10:26:50,1 - arrivée souscription,A
587,2020-10-04 10:28:40,2 - estimateur,A
587,2020-10-04 10:29:30,3 - devis & info persos,A
587,2020-10-04 10:33:20,4 - services & options,A
587,2020-10-04 10:34:10,5 - PCE / PDL,A
588,2020-10-12 14:57:08,1 - arrivée souscription,B
588,2020-10-12 14:59:48,2 - estimateur,B
588,2020-10-12 15:03:28,3 - devis & info persos,B
588,2020-10-12 15:08:08,4 - services & options,B
588,2020-10-12 15:10:48,5 - PCE / PDL,B
588,2020-10-12 15:14:28,6 - Facturation & paiement,B
588,2020-10-12 15:20:08,7 - Récap,B
588,2020-10-12 15:22:48,8 - Fini !,B
589,2020-10-10 09:58:51,1 - arrivée souscription,B
589,2020-10-10 10:01:31,2 - estimateur,B
589,2020-10-10 10:03:11,3 - devis & info persos,B
589,2020-10-10 10:04:51,4 - services & options,B
589,2020-10-10 10:05:31,5 - PCE / PDL,B
589,2020-10-10 10:08:11,6 - Facturation & paiement,B
589,2020-10-10 10:08:51,7 - Récap,B
589,2020-10-10 10:10:31,8 - Fini !,B
590,2020-10-04 18:50:05,1 - arrivée souscription,B
590,2020-10-04 18:54:05,2 - estimateur,B
590,2020-10-04 18:59:05,3 - devis & info persos,B
590,2020-10-04 19:06:05,4 - services & options,B
590,2020-10-04 19:09:05,5 - PCE / PDL,B
590,2020-10-04 19:16:05,6 - Facturation & paiement,B
590,2020-10-04 19:21:05,7 - Récap,B
590,2020-10-04 19:24:05,8 - Fini !,B
591,2020-10-03 13:17:39,1 - arrivée souscription,A
591,2020-10-03 13:18:59,2 - estimateur,A
591,2020-10-03 13:21:19,3 - devis & info persos,A
591,2020-10-03 13:22:39,4 - services & options,A
591,2020-10-03 13:23:59,5 - PCE / PDL,A
591,2020-10-03 13:24:19,6 - Facturation & paiement,A
591,2020-10-03 13:24:39,7 - Récap,A
591,2020-10-03 13:27:59,8 - Fini !,A
592,2020-10-03 15:50:51,1 - arrivée souscription,A
592,2020-10-03 15:54:21,2 - estimateur,A
592,2020-10-03 15:59:51,3 - devis & info persos,A
592,2020-10-03 16:03:21,4 - services & options,A
592,2020-10-03 16:07:51,5 - PCE / PDL,A
593,2020-10-11 14:08:46,1 - arrivée souscription,A
593,2020-10-11 14:09:56,2 - estimateur,A
594,2020-10-04 13:58:06,1 - arrivée souscription,A
594,2020-10-04 14:01:56,2 - estimateur,A
594,2020-10-04 14:06:46,3 - devis & info persos,A
594,2020-10-04 14:08:36,4 - services & options,A
594,2020-10-04 14:13:26,5 - PCE / PDL,A
594,2020-10-04 14:18:16,6 - Facturation & paiement,A
594,2020-10-04 14:20:06,7 - Récap,A
594,2020-10-04 14:25:56,8 - Fini !,A
595,2020-10-09 14:22:59,1 - arrivée souscription,A
595,2020-10-09 14:26:29,2 - estimateur,A
596,2020-10-02 11:58:39,1 - arrivée souscription,B
596,2020-10-02 12:01:39,2 - estimateur,B
596,2020-10-02 12:03:39,3 - devis & info persos,B
597,2020-10-10 15:43:37,1 - arrivée souscription,A
597,2020-10-10 15:44:17,2 - estimateur,A
597,2020-10-10 15:46:57,3 - devis & info persos,A
597,2020-10-10 15:48:37,4 - services & options,A
597,2020-10-10 15:50:17,5 - PCE / PDL,A
597,2020-10-10 15:51:57,6 - Facturation & paiement,A
597,2020-10-10 15:52:37,7 - Récap,A
597,2020-10-10 15:55:17,8 - Fini !,A
598,2020-10-14 14:33:39,1 - arrivée souscription,A
598,2020-10-14 14:39:09,2 - estimateur,A
598,2020-10-14 14:42:39,3 - devis & info persos,A
599,2020-10-14 16:22:10,1 - arrivée souscription,A
599,2020-10-14 16:25:30,2 - estimateur,A
600,2020-10-04 16:48:05,1 - arrivée souscription,A
600,2020-10-04 16:51:55,2 - estimateur,A
600,2020-10-04 16:56:45,3 - devis & info persos,A
601,2020-10-08 11:34:15,1 - arrivée souscription,B
601,2020-10-08 11:36:35,2 - estimateur,B
601,2020-10-08 11:40:55,3 - devis & info persos,B
601,2020-10-08 11:45:15,4 - services & options,B
601,2020-10-08 11:46:35,5 - PCE / PDL,B
601,2020-10-08 11:51:55,6 - Facturation & paiement,B
602,2020-10-09 13:30:06,1 - arrivée souscription,B
602,2020-10-09 13:31:06,2 - estimateur,B
602,2020-10-09 13:34:06,3 - devis & info persos,B
603,2020-10-15 16:43:58,1 - arrivée souscription,A
603,2020-10-15 16:46:48,2 - estimateur,A
603,2020-10-15 16:48:38,3 - devis & info persos,A
603,2020-10-15 16:50:28,4 - services & options,A
603,2020-10-15 16:50:18,5 - PCE / PDL,A
604,2020-10-10 16:40:03,1 - arrivée souscription,A
604,2020-10-10 16:45:33,2 - estimateur,A
604,2020-10-10 16:48:03,3 - devis & info persos,A
604,2020-10-10 16:52:33,4 - services & options,A
604,2020-10-10 16:58:03,5 - PCE / PDL,A
604,2020-10-10 17:02:33,6 - Facturation & paiement,A
604,2020-10-10 17:06:03,7 - Récap,A
604,2020-10-10 17:10:33,8 - Fini !,A
